,full name,state,Same State Loan Office,Different State Loan Office,Same State Liquidated Debt,Different State Liquidated Debt,Pierce Certificates,Total,SSLO Total,DSLO Total,SSLD Total,DSLD Total,PC Total,Debt Total,tot_pre1790_certs
1504,['Henrietta James'],MD,,,,,,1575.41,0.0,0.0,0.0,0.0,0.0,0.0,0
1505,['Henry Allyn'],CT,['Henry Allyn'],,,,,266.37,509.04587,0.0,0.0,0.0,0.0,509.04587,1
1506,['Henry Applegate'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1507,['Henry Bailey'],SC,,,,,,49.99,0.0,0.0,0.0,0.0,0.0,0.0,0
1508,['Henry Baker'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1509,['Henry Baldwin'],MD,,,,,['Henry Baldwin'],2637.94,0.0,0.0,0.0,0.0,2434.45,2434.45,1
1510,['Henry Bass'],RI,,,,,,362.03,0.0,0.0,0.0,0.0,0.0,0.0,0
1511,['Henry Bleecker'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1512,['Henry Brotbeck'],MD,,,,,,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0
1513,['Henry Chambers'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1514,['Henry Champion II'],CT,['Henry Champion'],,,,['Henry Champion'],4182.52,4210.6326,0.0,0.0,0.0,88.11,4298.7426,2
1515,['Henry Champion'],CT,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1516,['Henry Channing'],CT,,,,,,4929.91,0.0,0.0,0.0,0.0,0.0,0.0,0
1517,['Henry Chapman'],PA,,,,,['Henry H Chapman'],1028.9,0.0,0.0,0.0,0.0,1880.86,1880.86,1
1518,['Henry Cheriot'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1519,['Henry Chiles'],VA,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1520,['Henry Collins Flagg'],SC,,,,,,2528.77,0.0,0.0,0.0,0.0,0.0,0.0,0
1521,['Henry Cuzzens'],VA,,,,,,79.17,0.0,0.0,0.0,0.0,0.0,0.0,0
1522,['Henry Darroch'],PA,,,['Henry Darroch'],,,366.31,0.0,0.0,137.17777777777778,0.0,0.0,137.17777777777778,1
1523,['Henry Downes'],MD,,,,,,189.56,0.0,0.0,0.0,0.0,0.0,0.0,0
1524,['Henry G Sothoron'],MD,,,,,,406.88,0.0,0.0,0.0,0.0,0.0,0.0,0
1525,['Henry Gaither'],MD,['Henry Gaither'],,,,['Henry Gaither'],1997.78,171.82498999999996,0.0,0.0,0.0,3310.5299999999997,3482.35499,2
1526,['Henry Gardiner'],MD,,['Henry Gardner'],,"['Henry Gardner', 'Henry Gardiner']",,101.01,0.0,164778.39408,0.0,211.16666666666669,0.0,164989.56074666666,2
1527,['Henry Gardner'],RI,,,,,,22.81,0.0,0.0,0.0,0.0,0.0,0.0,0
1528,['Henry Heth'],VA,,,,,['Henry Heth'],2477.85,0.0,0.0,0.0,0.0,1600.0,1600.0,1
1529,['Henry Hill'],PA,['Henry Hill'],['Henry Hill'],,['Henry Hill'],,25583.82,60.29861,101.00277,0.0,1.2444444444444445,0.0,162.54582444444443,3
1530,['Henry Huntington'],CT,,,,,,177.27,0.0,0.0,0.0,0.0,0.0,0.0,0
1531,['Henry Huntington'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1532,['Henry Huttenstein'],PA,['Henry Huttenstein'],,['Henry Hottenstein'],,,4677.64,2306.00682,0.0,9.466666666666667,0.0,0.0,2315.4734866666668,2
1533,['Henry Jenks'],RI,,,,,,304.71,0.0,0.0,0.0,0.0,0.0,0.0,0
1534,['Henry Jennings'],NC,,,,,,188.18,0.0,0.0,0.0,0.0,0.0,0.0,0
1535,['Henry Kepple'],PA,['Henry Kepple'],,,,,6545.17,6652.1044,0.0,0.0,0.0,0.0,6652.1044,1
1536,"['Henry Laurens', 'Arnoldus Vanderhorst']",SC,,,,,,2370.94,0.0,0.0,0.0,0.0,0.0,0.0,0
1537,['Henry Laurens'],GA,,,,,,14.366166,0.0,0.0,0.0,0.0,0.0,0.0,0
1538,['Henry Laurens'],SC,,,,,,819.78,0.0,0.0,0.0,0.0,0.0,0.0,0
1539,['Henry Lee'],VA,,['Henry Lee'],,,['Henry Lee'],3672.81,0.0,413.55278,0.0,0.0,7624.74,8038.29278,2
1540,['Henry Livingston'],NY,['Henry G Livingston'],,"['Henry G Livingston', 'Henry Livingston']","['Henry G Livingston', 'Henry Livingston']",,21.0,66.08193999999999,0.0,599.0,599.0,0.0,1264.08194,3
1541,['Henry M'],PA,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1542,['Henry Marchant'],RI,,,,,,47.38,0.0,0.0,0.0,0.0,0.0,0.0,0
1543,['Henry Miller'],PA,,['Henry Miller'],"['Henry Miller', 'henry miller']",['Henry Miller'],['Henry Miller'],33.33,0.0,0.0,137.07777777777778,148.77777777777777,670.72,956.5755555555556,4
1544,['Henry Miller'],VA,,['Henry Miller'],"['Henry Miller', 'henry miller']",['Henry Miller'],['Henry Miller'],345.93,0.0,431.26388,0.0,148.77777777777777,71.5,651.5416577777778,4
1545,['Henry Mitchell'],VA,,['Henry Mitchell'],,,,123.33,0.0,393.43748,0.0,0.0,0.0,393.43748,1
1546,['Henry Muhlenberg'],PA,['Henry Muhlenberg'],,,,,1178.87,661.68751,0.0,0.0,0.0,0.0,661.68751,1
1547,['Henry Piercy'],PA,,,,,"['Henry Piercey', 'Henry Piercy']",1774.71,0.0,0.0,0.0,0.0,2381.2200000000003,2381.2200000000003,1
1548,['Henry Quackenbush'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1549,['Henry R Lansing'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1550,['Henry Remsen'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1551,['Henry Rice'],RI,,,,,,4545.28,0.0,0.0,0.0,0.0,0.0,0.0,0
1552,['Henry Rung'],PA,,,,,,564.36,0.0,0.0,0.0,0.0,0.0,0.0,0
1553,['Henry Rutgers'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1554,['Henry Sadler'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1555,['Henry Sherburne transferred from the Register of the Treasury'],RI,,,,,,1329.21,0.0,0.0,0.0,0.0,0.0,0.0,0
1556,['Henry Sherburne'],RI,,,,,,299611.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1557,['Henry Smith'],PA,['Henry Smith'],,,['Henry Smith'],['Henry Smith'],349.65,160.41666999999998,0.0,0.0,216.83333333333334,26.810000000000002,404.0600033333333,3
1558,['Henry Smith'],RI,['Henry Smith'],,,['Henry Smith'],['Henry Smith'],100.0,0.0,0.0,0.0,216.83333333333334,0.0,216.83333333333334,3
1559,['Henry Southard'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1560,['Henry Timberlake'],VA,['Henry Timberlake'],,,,,725.84,967.8056,0.0,0.0,0.0,0.0,967.8056,1
1561,['Henry Tubman'],MD,,,,,,1103.18,0.0,0.0,0.0,0.0,0.0,0.0,0
1562,['Henry Tucker'],SC,,,,,,960.06,0.0,0.0,0.0,0.0,0.0,0.0,0
1563,['Henry Van Derveer'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1564,['Henry Van Pelt'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1565,['Henry Van Renselear'],NY,,,,,,537.84,0.0,0.0,0.0,0.0,0.0,0.0,0
1566,['Henry Veghte'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1567,['Henry Whiteman'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1568,['Henry Young'],VA,,,,['Henry Young'],['Henry Young'],3000.0,0.0,0.0,0.0,515.9666666666667,2842.2,3358.1666666666665,2
1569,['Hezekiah B'],PA,,,,,,3203.45,0.0,0.0,0.0,0.0,0.0,0.0,0
1570,['Hezekiah Bellows'],RI,,,,,,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0
1571,['Hezekiah Brainard'],CT,['Hezekiah Brainard'],,,,,2784.39,30.97778,0.0,0.0,0.0,0.0,30.97778,1
1572,['Hezekiah Chaffee'],CT,['Hezekiah Chaffee'],,,,,118.06,118.0667,0.0,0.0,0.0,0.0,118.0667,1
1573,['Hezekiah Edgerton'],CT,,,,,,25.26,0.0,0.0,0.0,0.0,0.0,0.0,0
1574,['Hezekiah Goodwin'],CT,,,,,['Hezekiah Goodwin'],218.46,0.0,0.0,0.0,0.0,181.76000000000002,181.76000000000002,1
1575,['Hezekiah Howell'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1576,['Hezekiah Merrill'],CT,,,['Hezekiah Merrill'],['Hezekiah Merrill'],,329.6,0.0,0.0,30.0,30.0,0.0,60.0,2
1577,['Hezekiah Niles'],PA,,,,,,414.77,0.0,0.0,0.0,0.0,0.0,0.0,0
1578,['Hezekiah Sanford'],CT,['Hezekiah Sanford'],,,,,867.54,4389.729098000001,0.0,0.0,0.0,0.0,4389.729098000001,1
1579,['Hezekiah Sanford'],NY,['Hezekiah Sanford'],,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1580,['Hezekiah Stites'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1581,['Hezekiah Thompson'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1582,['Hezekiah Wyllys'],CT,,,,,,344.74,0.0,0.0,0.0,0.0,0.0,0.0,0
1583,['Hieronymus Geyer'],PA,,,,,,35.47,0.0,0.0,0.0,0.0,0.0,0.0,0
1584,['Hilda Van Schaick'],NY,,,,,,512.5,0.0,0.0,0.0,0.0,0.0,0.0,0
1585,['Hincha Gilliam'],VA,,,,,,630.33,0.0,0.0,0.0,0.0,0.0,0.0,0
1586,"['Hipburn', 'Dundor']",VA,,,,,,107.73,0.0,0.0,0.0,0.0,0.0,0.0,0
1587,['Hon Daniel'],PA,,,,,,226.56,0.0,0.0,0.0,0.0,0.0,0.0,0
1588,['Hon William'],PA,,,,,,481.9,0.0,0.0,0.0,0.0,0.0,0.0,0
1589,['Hope Warner'],CT,,,,,,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1590,['Hopestill McNeal'],RI,,,,,,58.74,0.0,0.0,0.0,0.0,0.0,0.0,0
1591,"['Hoppin', 'Snow']",RI,,,,,,691.14,0.0,0.0,0.0,0.0,0.0,0.0,0
1592,['Hopson Pinckney'],SC,,,,,,44.22,0.0,0.0,0.0,0.0,0.0,0.0,0
1593,['Horace Bucker admr L2 from'],VA,,,,,,139.41,0.0,0.0,0.0,0.0,0.0,0.0,0
1594,['Horace Buckner'],VA,,,,,,100.45,0.0,0.0,0.0,0.0,0.0,0.0,0
1595,"['Horace Johnson', 'Seth Johnson']",CT,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1596,['Horace Johnson'],SC,,,,,,3681.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1597,"['Horace Johnston', 'Seth Johnston']",NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1598,['Horatio Gates'],NY,,,,,['Horatio Gates'],12238.62,0.0,0.0,0.0,0.0,11690.869999999999,11690.869999999999,1
1599,['Howard Moulton'],CT,,,,,,433.46,0.0,0.0,0.0,0.0,0.0,0.0,0
1600,['Hugh  McEwen'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1601,['Hugh Alexander'],PA,,,['Hugh Alexander'],['Hugh Alexander'],,2320.06,0.0,0.0,857.5666666666667,1306.5555555555557,0.0,2164.1222222222223,2
1602,['Hugh Bethune'],SC,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1603,['Hugh Donaghe'],VA,,,,,,800.78,0.0,0.0,0.0,0.0,0.0,0.0,0
1604,['Hugh Mcowen'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1605,['Hugh Newell'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1606,['Hugh Stocker'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1607,['Hugh Swinton'],SC,,,,,,180.6,0.0,0.0,0.0,0.0,0.0,0.0,0
1608,['Hugh Walsh'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1609,['Hugh Williamson'],PA,,,,,,224.98,0.0,0.0,0.0,0.0,0.0,0.0,0
1610,['Humphery Brooke'],VA,,,,,,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1611,['Hy Benson'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1612,['Hyam Levy'],SC,,,,,,13.23,0.0,0.0,0.0,0.0,0.0,0.0,0
1613,['Ichabod Burnet'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1614,['Ichabod Cole'],RI,,,,,,181.24,0.0,0.0,0.0,0.0,0.0,0.0,0
1615,['Ichabod Nathup'],RI,,,,,,227.33,0.0,0.0,0.0,0.0,0.0,0.0,0
1616,['Ichabod Robinson'],CT,['Ichabod Robinson'],,,,,184.05,184.0583,0.0,0.0,0.0,0.0,184.0583,1
1617,['Ichabod Rollins'],NH,,,,,,325.71,0.0,0.0,0.0,0.0,0.0,0.0,0
1618,['Ichabod Ward'],CT,,,,,['Ichabod Ward'],149.69,0.0,0.0,0.0,0.0,13.36,13.36,1
1619,['Ichabod Warner'],CT,['Ichabod Warner'],,,,,2169.13,2058.1277959999998,0.0,0.0,0.0,0.0,2058.1277959999998,1
1620,['Ide  Van Arsdalen'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1621,['Ignatius Fenwick'],MD,,,,,,8133.79,0.0,0.0,0.0,0.0,0.0,0.0,0
1622,['Ignatius Gardiner'],MD,,,,,,159.99,0.0,0.0,0.0,0.0,0.0,0.0,0
1623,['Imanuel Case'],RI,,,,,,327.85,0.0,0.0,0.0,0.0,0.0,0.0,0
1624,['Iq Smith'],MD,,,,,,2705.28,0.0,0.0,0.0,0.0,0.0,0.0,0
1625,['Isaac Angell'],RI,,,,,,243.75,0.0,0.0,0.0,0.0,0.0,0.0,0
1626,['Isaac Backer'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1627,['Isaac Bailey'],RI,,,,,,453.86,0.0,0.0,0.0,0.0,0.0,0.0,0
1628,['Isaac Barnes'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1629,['Isaac Beers'],CT,['Isaac Beers'],,['Isaac Beers'],['Isaac Beers'],['Isaac Beers'],1359.23,580.375,0.0,1.2555555555555555,1.2555555555555555,56.78,639.6661111111111,4
1630,['Isaac Bogart'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1631,['Isaac Bronson'],CT,,,,,['Isaac Bronson'],22.67,0.0,0.0,0.0,0.0,645.25,645.25,1
1632,['Isaac Bronson'],NY,,,,,['Isaac Bronson'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1633,['Isaac Clason'],NY,,,,,,7447.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1634,['Isaac Coats'],PA,,,,,,87.7,0.0,0.0,0.0,0.0,0.0,0.0,0
1635,['Isaac Cole'],NC,,,,,,2461.78,0.0,0.0,0.0,0.0,0.0,0.0,0
1636,['Isaac Cowgill'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1637,['Isaac Craige'],PA,,,['Isaac Craig'],,['Isaac Craig'],4299.38,0.0,0.0,131.8,0.0,5124.06,5255.860000000001,2
1638,['Isaac DaCosta'],SC,,,,,,42.48,0.0,0.0,0.0,0.0,0.0,0.0,0
1639,['Isaac Davenport'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1640,['Isaac De Sesseline'],SC,,,,,,245.64,0.0,0.0,0.0,0.0,0.0,0.0,0
1641,['Isaac Draper'],RI,,,,,,443.15,0.0,0.0,0.0,0.0,0.0,0.0,0
1642,['Isaac Franks'],PA,,,['Isaac Franks'],,,3945.07,0.0,0.0,1686.6666666666667,0.0,0.0,1686.6666666666667,1
1643,['Isaac Freeman'],VA,,['Isaac Freeman'],,['Isaac Freeman'],['Isaac Freeman'],234.17,0.0,19.82639,0.0,578.5777777777778,85.12,683.5241677777777,3
1644,['Isaac Gallup'],CT,,,,,,133.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1645,['Isaac Gillet'],CT,,,,,,20.38,0.0,0.0,0.0,0.0,0.0,0.0,0
1646,['Isaac Griswold'],CT,['Isaac Griswold'],,['Isaac Griswold'],['Isaac Griswold'],,163.1,158.1083,0.0,5.0,5.0,0.0,168.1083,3
1647,['Isaac H Judah'],VA,,,,,,334.29,0.0,0.0,0.0,0.0,0.0,0.0,0
1648,['Isaac Hall'],VA,,['Isaac Hall'],,,['Isaac Hall'],1031.24,0.0,210.13330000000002,0.0,0.0,53.370000000000005,263.5033,2
1649,['Isaac Heyer'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1650,['Isaac Hicks'],VA,,,,,,1638.17,0.0,0.0,0.0,0.0,0.0,0.0,0
1651,['Isaac Hite'],VA,['Isaac Hite'],,,,['Isaac Hite'],3193.15,289.625,0.0,0.0,0.0,1923.96,2213.585,2
1652,['Isaac Howell'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1653,['Isaac Jennings'],CT,['Isaac Jennings'],,,,,52.76,52.76944,0.0,0.0,0.0,0.0,52.76944,1
1654,['Isaac Lee'],CT,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1655,['Isaac Manchester'],RI,,,,,,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1656,['Isaac Markoe'],PA,['Isaac Markoe'],,,,,103.41,24.625,0.0,0.0,0.0,0.0,24.625,1
1657,['Isaac Moses'],GA,,,,,,38.7071,0.0,0.0,0.0,0.0,0.0,0.0,0
1658,['Isaac Moses'],SC,,,,,,714.48,0.0,0.0,0.0,0.0,0.0,0.0,0
1659,['Isaac Motte'],SC,,,,,,80.61,0.0,0.0,0.0,0.0,0.0,0.0,0
1660,['Isaac Nicoll'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1661,['Isaac Parker'],SC,,,,,,1028.65,0.0,0.0,0.0,0.0,0.0,0.0,0
1662,['Isaac Peace'],SC,,,,,,352.44,0.0,0.0,0.0,0.0,0.0,0.0,0
1663,['Isaac Perkins'],MD,['Isaac Perkins'],,,,,237.29,238.3,0.0,0.0,0.0,0.0,238.3,1
1664,['Isaac Pitman'],RI,,,,,,21.89,0.0,0.0,0.0,0.0,0.0,0.0,0
1665,['Isaac Plum'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1666,['Isaac Richards'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1667,['Isaac Riley'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1668,['Isaac Roosevelt'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1669,['Isaac Roush'],PA,['Isaac Roush'],,,,,876.16,1616.7971799999998,0.0,0.0,0.0,0.0,1616.7971799999998,1
1670,['Isaac S  Keith'],SC,,,,,,3633.46,0.0,0.0,0.0,0.0,0.0,0.0,0
1671,['Isaac Smith'],CT,['Isaac Smith'],['Isaac Smith'],['Isaac Smith'],['Isaac Smith'],['Isaac Smith'],118.23,832.2902700000001,29540.13330500001,193.26666666666668,558.6777777777778,334.40999999999997,31458.778019444457,5
1672,['Isaac Smith'],NJ,['Isaac Smith'],['Isaac Smith'],['Isaac Smith'],['Isaac Smith'],['Isaac Smith'],0.0,0.0,30372.423575000008,189.75555555555556,558.6777777777778,9.13,31129.986908333343,5
1673,['Isaac Snowden'],PA,['Isaac Snowden'],,['Isaac Snowden'],,,1402.01,1766.9167,0.0,15.0,0.0,0.0,1781.9167,2
1674,['Isaac Swan'],PA,['Isaac Swan'],,,['Isaac Swan'],,760.83,344.75,0.0,0.0,3500.0,0.0,3844.75,2
1675,['Isaac Tabor'],RI,,,,,,116.56,0.0,0.0,0.0,0.0,0.0,0.0,0
1676,['Isaac Tomlinson'],CT,['Isaac Tomlinson'],,['Isaac Tomlinson'],['Isaac Tomlinson'],,1698.38,83.61111,0.0,2312.0,2312.0,0.0,4707.61111,3
1677,"['Isaac Truax', 'Henry Truax']",NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1678,['Isaac Van Cleef'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1679,['Isaac Van Dike'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1680,['Isaac Van Geisen'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1681,['Isaac Vanbibber'],MD,['Isaac Vanbibber'],,,,,418.85,19618.814100000003,0.0,0.0,0.0,0.0,19618.814100000003,1
1682,['Isaac Vanmeter'],VA,,,,,,2215.73,0.0,0.0,0.0,0.0,0.0,0.0,0
1683,['Isaac Warner'],PA,['Isaac Warner'],,['Isaac Warner'],,,1457.1,293.21668000000005,0.0,30.0,0.0,0.0,323.21668000000005,2
1684,['Isaac Wharton'],PA,,,,,,3935.55,0.0,0.0,0.0,0.0,0.0,0.0,0
1685,['Isaac Whipoo'],PA,,,,,,2664.18,0.0,0.0,0.0,0.0,0.0,0.0,0
1686,['Isaac Whippo'],NY,,['Isaac Whippo'],,,,55973.5,0.0,650.08753,0.0,0.0,0.0,650.08753,1
1687,['Isaac Wikoff'],NJ,"['Isaac Wikoff', 'Isaac Wilkoff']",['Isaac Wikoff'],,['Isaac Wikoff'],,0.0,19.308329999999998,29783.351729999995,0.0,1492.411111111111,0.0,31295.071171111107,3
1688,['Isaac Wikoff'],PA,"['Isaac Wikoff', 'Isaac Wilkoff']",['Isaac Wikoff'],,['Isaac Wikoff'],,9094.72,35609.7337,192.92636,0.0,1492.411111111111,0.0,37295.07117111111,3
1689,['Isaac Williamson'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1690,['Isaac Yard'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1691,['Isaac de Freest'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1692,['Isaac de Graaf'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1693,['Isabel Marchant'],RI,,,,,,662.4,0.0,0.0,0.0,0.0,0.0,0.0,0
1694,['Isabell Abny'],VA,,,,,,304.47,0.0,0.0,0.0,0.0,0.0,0.0,0
1695,['Isabella Mechteld'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1696,['Isabella Metcheld Mahony'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1697,['Isacc Harleston'],SC,,,,,,3450.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1698,['Isacc Hazelehurst'],SC,,,,,,233.74,0.0,0.0,0.0,0.0,0.0,0.0,0
1699,['Isham Jordan'],VA,,,,,,36.21,0.0,0.0,0.0,0.0,0.0,0.0,0
1700,['Israel  Smith'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1701,['Israel Canfield'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1702,['Israel Canfield'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1703,['Israel Evans'],NH,,['Israel Evans'],,,,3000.0,0.0,60.45833,0.0,0.0,0.0,60.45833,1
1704,['Israel Gorton'],RI,,,,,,64.38,0.0,0.0,0.0,0.0,0.0,0.0,0
1705,['Israel J Cohen'],VA,,,,,,861.13,0.0,0.0,0.0,0.0,0.0,0.0,0
1706,['Israel Jacobs'],PA,,,,,,171.48,0.0,0.0,0.0,0.0,0.0,0.0,0
1707,['Israel Joseph'],SC,,,,,,3265.96,0.0,0.0,0.0,0.0,0.0,0.0,0
1708,['Israel Josephs'],GA,,,,,,39.7056,0.0,0.0,0.0,0.0,0.0,0.0,0
1709,['Israel Kelsey'],CT,['Israel Kelsey'],,,,,30.47,30.48333,0.0,0.0,0.0,0.0,30.48333,1
1710,['Israel Riky'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1711,['Israel Whelen'],PA,,,,,,9350.16,0.0,0.0,0.0,0.0,0.0,0.0,0
1712,['Isreal Canfield'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1713,['Issac Wickoff'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1714,['Izahiah Wetmore'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1715,['Izrahiah Wetmore'],CT,,,['Izrahiah Wetmore'],['Izrahiah Wetmore'],,510.59,0.0,0.0,5.0,5.0,0.0,10.0,2
1716,['J A Butini'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1717,['J H Livingston'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1718,['J Waldo'],NY,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1719,['Jabez Bowen Journal'],RI,,,,,,1104.22,0.0,0.0,0.0,0.0,0.0,0.0,0
1720,['Jabez Bowen Transferred from the Reg'],RI,,,,,,202.84,0.0,0.0,0.0,0.0,0.0,0.0,0
1721,['Jabez Bowen'],RI,,,,,,16142.27,0.0,0.0,0.0,0.0,0.0,0.0,0
1722,['Jabez Campfield'],NY,,,,['Jabez Campfield'],['Jabez Campfield'],4456.52,0.0,0.0,0.0,205.33333333333334,531.56,736.8933333333333,2
1723,['Jabez Champfield'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1724,['Jabez Clark'],CT,['Jabez Clark'],,,,,1238.33,113.3875,0.0,0.0,0.0,0.0,113.3875,1
1725,['Jabez Hough'],CT,,,['Jabez Hough'],['Jabez Hough'],,145.84,0.0,0.0,5.0,5.0,0.0,10.0,2
1726,['Jabez Perkins'],CT,,['Jabez Perkins'],['Jabez Perkins'],['Jabez Perkins'],,187.14,0.0,15200.0,182.5,182.5,0.0,15565.0,3
1727,['Jabez Relph'],RI,,,,,,21.2,0.0,0.0,0.0,0.0,0.0,0.0,0
1728,['Jabez Thompson'],NJ,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1729,['Jacamiah Smith'],NY,,,,,,8407.01,0.0,0.0,0.0,0.0,0.0,0.0,0
1730,"['Jackson', 'Evens']",PA,,,,,,255.21,0.0,0.0,0.0,0.0,0.0,0.0,0
1731,"['Jackson', 'Nightingale']",GA,,,,,,55.2729,0.0,0.0,0.0,0.0,0.0,0.0,0
1732,['Jacob Aldridge'],MD,['Jacob Aldridge'],,,,,33.75,33.75833,0.0,0.0,0.0,0.0,33.75833,1
1733,['Jacob B Gurley'],CT,,,,,,122.53,0.0,0.0,0.0,0.0,0.0,0.0,0
1734,['Jacob Bagley Currier'],NH,['Jacob Bagley Currier'],,,,,76.67,76.66667,0.0,0.0,0.0,0.0,76.66667,1
1735,['Jacob Barge'],PA,['Jacob Barge'],,,,,2820.75,2536.8250199999998,0.0,0.0,0.0,0.0,2536.8250199999998,1
